time|TEMP|VPV1|IPV1|ETODAY|IAC|VAC|FAC|PAC|ETOTAL|HTOTAL|MODE|unknown76|unknown77|ERR_GV|ERR_GF|ERR_TEMP|ERR_PV1|ERR_GFC1|ERR_MODE|unknown7f
1395726239|19.1|308.7|0|0|0|233.2|49.98|0|3271.9|4085|0|0|0|0|0|0|0|0|0|0
1395726297|18.7|312.1|0|0|0|232.8|49.96|0|3271.9|4085|0|0|0|0|0|0|0|0|0|0
1395726357|18.9|314.2|0|0|0|233.2|49.97|0|3271.9|4085|0|0|0|0|0|0|0|0|0|0
1395726417|18.7|316.9|0|0|0|233|49.98|0|3271.9|4085|0|0|0|0|0|0|0|0|0|0
1395726477|18.7|318.8|0|0|0|233.1|49.97|0|3271.9|4085|0|0|0|0|0|0|0|0|0|0
1395726537|18.9|320.3|0|0|0|233|49.98|0|3271.9|4085|0|0|0|0|0|0|0|0|0|0
1395726597|18.7|322.3|0|0|0|232.3|49.98|0|3271.9|4085|0|0|0|0|0|0|0|0|0|0
1395726657|19.3|294|0|0|0.5|233.8|49.98|22|3271.9|4085|1|0|0|0|0|0|0|0|0|0
1395726717|18.9|325.3|0|0|0|233|49.97|0|3271.9|4085|0|0|0|0|0|0|0|0|0|0
1395726777|18.9|326.6|0|0|0|233.3|49.96|0|3271.9|4085|0|0|0|0|0|0|0|0|0|0
1395726837|18.9|249.2|0|0|0.5|234|49.97|31|3271.9|4085|1|0|0|0|0|0|0|0|0|0
1395726897|19.1|231.1|0.1|0|0.5|234|49.98|32|3271.9|4085|1|0|0|0|0|0|0|0|0|0
1395726957|19.3|211.6|0.1|0|0.5|234|49.99|33|3271.9|4085|1|0|0|0|0|0|0|0|0|0
1395727017|19.1|199.7|0.1|0|0.5|233.5|49.99|34|3271.9|4085|1|0|0|0|0|0|0|0|0|0
1395727077|19.1|179.6|0.1|0|0.5|234.5|50|32|3271.9|4085|1|0|0|0|0|0|0|0|0|0
1395727137|19.8|315.3|0|0|0.5|232|50.04|34|3271.9|4085|1|0|0|0|0|0|0|0|0|0
1395727197|19.3|299.1|0|0|0.5|231.9|50.05|45|3271.9|4085|1|0|0|0|0|0|0|0|0|0
1395727257|19.6|275.8|0.1|0|0.5|231.9|50.09|50|3271.9|4085|1|0|0|0|0|0|0|0|0|0
1395727317|19.6|260.6|0.1|0|0.5|232.2|50.08|53|3271.9|4086|1|0|0|0|0|0|0|0|0|0
1395727377|19.3|241|0.2|0|0.5|232|50.05|57|3271.9|4086|1|0|0|0|0|0|0|0|0|0
1395727437|19.6|238|0.2|0|0.5|232.2|50.04|54|3271.9|4086|1|0|0|0|0|0|0|0|0|0
1395727497|19.6|230.1|0.2|0|0.5|232|50.02|62|3271.9|4086|1|0|0|0|0|0|0|0|0|0
1395727557|20|214|0.2|0|0.5|231.7|50.01|61|3271.9|4086|1|0|0|0|0|0|0|0|0|0
1395727617|19.8|229.1|0.2|0.01|0.5|231.9|50|66|3271.9|4086|1|0|0|0|0|0|0|0|0|0
1395727677|19.8|234.9|0.2|0.01|0.5|231.8|50|70|3271.9|4086|1|0|0|0|0|0|0|0|0|0
1395727737|19.8|233.7|0.3|0.01|0.5|231.2|50|74|3271.9|4086|1|0|0|0|0|0|0|0|0|0
1395727797|19.8|218.2|0.3|0.01|0.5|231.3|50|75|3271.9|4086|1|0|0|0|0|0|0|0|0|0
1395727857|20|228.9|0.3|0.01|0.6|230.9|49.99|81|3271.9|4086|1|0|0|0|0|0|0|0|0|0
1395727917|19.8|236|0.3|0.01|0.6|231.1|49.98|84|3271.9|4086|1|0|0|0|0|0|0|0|0|0
1395727977|20.3|240.8|0.3|0.01|0.6|231.3|49.99|86|3271.9|4086|1|0|0|0|0|0|0|0|0|0
1395728037|20.3|249.1|0.3|0.01|0.6|231|49.98|88|3271.9|4086|1|0|0|0|0|0|0|0|0|0
1395728097|20.3|253.9|0.3|0.02|0.6|230.5|49.98|90|3271.9|4086|1|0|0|0|0|0|0|0|0|0
1395728157|20.3|239.6|0.3|0.02|0.6|231|49.97|96|3271.9|4086|1|0|0|0|0|0|0|0|0|0
1395728217|20.5|217.6|0.4|0.02|0.6|231.2|49.98|99|3271.9|4086|1|0|0|0|0|0|0|0|0|0
1395728277|20.3|213.5|0.5|0.02|0.7|231|49.96|106|3271.9|4086|1|0|0|0|0|0|0|0|0|0
1395728337|20.5|199.5|0.6|0.02|0.7|231|49.97|116|3271.9|4086|1|0|0|0|0|0|0|0|0|0
1395728397|20.3|201.5|0.6|0.02|0.8|230.8|49.97|130|3271.9|4086|1|0|0|0|0|0|0|0|0|0
1395728457|20.5|195.9|0.7|0.03|0.8|231.1|49.99|145|3271.9|4086|1|0|0|0|0|0|0|0|0|0
1395728517|20.5|195.9|0.8|0.03|0.8|231.3|49.98|152|3271.9|4086|1|0|0|0|0|0|0|0|0|0
1395728577|20.8|193.9|0.8|0.03|0.8|231.3|49.98|155|3271.9|4086|1|0|0|0|0|0|0|0|0|0
1395728637|20.8|195.5|0.8|0.03|0.8|230.2|49.98|160|3271.9|4086|1|0|0|0|0|0|0|0|0|0
1395728697|20.8|195.9|0.8|0.04|0.8|230.5|49.97|162|3271.9|4086|1|0|0|0|0|0|0|0|0|0
1395728757|20.8|195.9|0.8|0.04|0.8|230.5|49.99|160|3271.9|4086|1|0|0|0|0|0|0|0|0|0
1395728817|21|203.8|0.9|0.04|0.9|230.5|49.99|175|3271.9|4086|1|0|0|0|0|0|0|0|0|0
1395728877|21|197.9|1|0.05|0.9|230.3|49.98|186|3271.9|4086|1|0|0|0|0|0|0|0|0|0
1395728937|21|195.9|1|0.05|0.9|230.3|49.98|191|3271.9|4086|1|0|0|0|0|0|0|0|0|0
1395728997|21.3|199.9|1|0.05|1|230.3|49.98|200|3271.9|4086|1|0|0|0|0|0|0|0|0|0
1395729057|21.3|199.5|1.1|0.06|1|229.9|49.98|208|3271.9|4086|1|0|0|0|0|0|0|0|0|0
1395729117|21.5|199.6|1.1|0.06|1|230.3|49.99|214|3271.9|4086|1|0|0|0|0|0|0|0|0|0
1395729177|21.5|205.4|1.1|0.06|1.1|230|50|225|3271.9|4086|1|0|0|0|0|0|0|0|0|0
1395729237|21.5|197.9|1.2|0.07|1.1|229.9|50|229|3271.9|4086|1|0|0|0|0|0|0|0|0|0
1395729297|21.8|195.9|1.2|0.07|1.1|230|50.02|236|3271.9|4086|1|0|0|0|0|0|0|0|0|0
1395729357|21.8|197.5|1.3|0.07|1.1|229.8|50.01|244|3271.9|4086|1|0|0|0|0|0|0|0|0|0
1395729417|21.8|195.9|1.3|0.08|1.2|229.8|50|252|3271.9|4086|1|0|0|0|0|0|0|0|0|0
1395729477|22|195.9|1.4|0.08|1.2|231.6|50.01|259|3271.9|4086|1|0|0|0|0|0|0|0|0|0
1395729537|22|195.9|1.4|0.09|1.2|231.8|50|267|3271.9|4086|1|0|0|0|0|0|0|0|0|0
1395729597|22|199.6|1.4|0.09|1.2|232|50.01|274|3272|4086|1|0|0|0|0|0|0|0|0|0
1395729657|22.2|211.4|1.5|0.1|1.4|231.9|50.01|305|3272|4086|1|0|0|0|0|0|0|0|0|0
1395729717|22.2|201.9|1.6|0.1|1.4|232.1|50|312|3272|4086|1|0|0|0|0|0|0|0|0|0
1395729777|22.2|211.4|1.6|0.11|1.4|231.8|50.01|321|3272|4086|1|0|0|0|0|0|0|0|0|0
1395729837|22.5|217.3|1.5|0.11|1.4|232.3|50|328|3272|4086|1|0|0|0|0|0|0|0|0|0
1395729897|22.7|219.3|1.6|0.12|1.5|231|50.01|337|3272|4086|1|0|0|0|0|0|0|0|0|0
1395729957|22.7|223.4|1.5|0.12|1.5|230.8|50.01|337|3272|4086|1|0|0|0|0|0|0|0|0|0
1395730017|22.7|225.4|1.5|0.13|1.5|231.6|49.99|337|3272|4086|1|0|0|0|0|0|0|0|0|0
1395730077|22.7|223.7|1.5|0.13|1.5|231.9|50|338|3272|4086|1|0|0|0|0|0|0|0|0|0
1395730137|22.7|235.2|1.5|0.14|1.6|231.6|50.01|358|3272|4086|1|0|0|0|0|0|0|0|0|0
1395730197|22.9|239.6|1.6|0.15|1.6|231.6|49.98|371|3272|4086|1|0|0|0|0|0|0|0|0|0
1395730257|22.9|239.5|1.6|0.15|1.7|231.5|49.96|390|3272|4086|1|0|0|0|0|0|0|0|0|0
1395730317|23.1|239.6|1.7|0.16|1.8|231.8|49.98|402|3272|4086|1|0|0|0|0|0|0|0|0|0
1395730377|23.3|241.2|1.7|0.17|1.8|232|49.97|414|3272|4086|1|0|0|0|0|0|0|0|0|0
1395730437|23.3|243.2|1.8|0.17|1.8|231.8|49.98|423|3272|4086|1|0|0|0|0|0|0|0|0|0
1395730497|23.3|257.1|1.8|0.18|1.9|232.3|49.98|446|3272|4086|1|0|0|0|0|0|0|0|0|0
1395730557|23.3|253.4|1.9|0.19|2|232.3|50|465|3272.1|4086|1|0|0|0|0|0|0|0|0|0
1395730617|23.3|253.1|2|0.2|2.1|231.6|50.01|483|3272.1|4086|1|0|0|0|0|0|0|0|0|0
1395730677|23.5|251.1|2|0.2|2.1|231.3|50|494|3272.1|4086|1|0|0|0|0|0|0|0|0|0
